name,shirtnumber,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_id,team,leg
Uchenna Kanu,12,LW,26-041,67,0,0,0,0,1,1,0,0,43,5,0,3,0.4,0.4,0.2,2,0,15,23,65.2,4,25,0,3,1,21,Nigeria,G3
Gift Monday,11,RW,21-234,23,0,0,0,0,0,0,0,0,16,3,1,1,0.0,0.0,0.0,2,0,6,8,75.0,3,5,1,3,2,21,Nigeria,G3
Rasheedat Ajibade,15,"RW,LW",23-235,90,0,0,0,0,1,1,0,0,36,2,3,0,0.0,0.0,0.0,0,0,16,23,69.6,3,24,2,1,1,21,Nigeria,G3
Toni Payne,7,AM,28-100,90,0,0,0,0,2,0,0,0,36,2,0,1,0.1,0.1,0.4,5,0,15,27,55.6,2,21,3,7,5,21,Nigeria,G3
Halimatu Ayinde,18,DM,28-076,90,0,0,0,0,1,0,0,0,58,5,0,2,0.0,0.0,0.0,2,0,39,44,88.6,6,30,0,2,2,21,Nigeria,G3
Christy Ucheibe,10,DM,22-218,90,0,0,0,0,1,0,0,0,55,5,1,1,0.0,0.0,0.1,2,0,31,39,79.5,0,31,0,6,3,21,Nigeria,G3
Ashleigh Plumptre,2,LB,25-084,90,0,0,0,0,1,0,0,0,73,1,2,2,0.1,0.1,0.0,1,0,44,54,81.5,1,30,2,3,1,21,Nigeria,G3
Blessing Demehin,14,CB,21-140,83,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,0,0,35,40,87.5,0,35,1,0,0,21,Nigeria,G3
Onome Ebi,5,CB,40-084,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,21,Nigeria,G3
Osinachi Ohale,3,CB,31-222,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,1,0,44,49,89.8,2,42,0,0,0,21,Nigeria,G3
Michelle Alozie,22,RB,26-094,90,0,0,0,0,1,0,0,0,63,0,0,0,0.1,0.1,0.0,1,0,41,57,71.9,7,38,7,6,4,21,Nigeria,G3
Chiamaka Nnadozie,16,GK,22-235,90,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,8,0,0,0,21,Nigeria,G3
Christine Sinclair,12,FW,40-049,45,0,0,0,0,0,0,0,0,21,3,0,0,0.0,0.0,0.0,0,0,13,16,81.3,2,8,0,1,1,22,Canada,G3
Cloé Lacasse,20,LW,30-024,45,0,0,0,0,1,0,0,0,29,1,0,0,0.1,0.1,0.0,2,0,17,23,73.9,3,19,1,4,2,22,Canada,G3
Jordyn Huitema,9,LW,22-084,45,0,0,0,0,1,0,0,0,22,2,0,1,0.0,0.0,0.0,2,0,12,16,75.0,1,16,1,0,0,22,Canada,G3
Deanne Rose,6,RW,24-150,45,0,0,0,0,1,1,0,0,9,3,0,0,0.1,0.1,0.0,1,0,2,5,40.0,0,7,1,0,0,22,Canada,G3
Adriana Leon,19,"RW,FW",30-302,63,0,0,0,0,1,0,0,0,26,0,1,2,0.1,0.1,0.0,0,0,9,16,56.3,0,18,1,2,0,22,Canada,G3
Evelyne Viens,11,FW,26-175,27,0,0,0,0,1,1,0,0,9,0,0,1,0.0,0.0,0.1,2,0,3,5,60.0,1,2,1,0,0,22,Canada,G3
Jessie Fleming,17,AM,25-142,90,0,0,0,0,0,0,0,0,62,2,1,0,0.0,0.0,0.2,5,0,30,51,58.8,5,35,1,6,3,22,Canada,G3
Julia Grosso,7,DM,22-336,45,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.1,1,0,24,27,88.9,2,21,0,0,0,22,Canada,G3
Sophie Schmidt,13,DM,35-033,45,0,0,0,0,2,0,0,0,39,3,1,1,0.2,0.2,0.1,2,0,17,26,65.4,3,24,1,0,0,22,Canada,G3
Quinn,5,DM,27-354,77,0,0,0,0,1,0,0,0,61,2,3,2,0.1,0.1,0.0,1,0,38,47,80.9,3,37,0,0,0,22,Canada,G3
Olivia Smith,23,DM,18-360,13,0,0,0,0,1,1,0,0,9,2,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0,22,Canada,G3
Ashley Lawrence,10,"RB,LB",28-050,90,0,0,0,0,0,0,0,0,54,0,0,1,0.0,0.0,0.0,1,0,32,49,65.3,3,30,2,3,1,22,Canada,G3
Vanessa Gilles,14,CB,27-142,90,0,0,0,0,1,0,0,0,102,2,4,2,0.0,0.0,0.0,0,0,65,85,76.5,4,67,0,0,0,22,Canada,G3
Kadeisha Buchanan,3,CB,27-268,90,0,0,0,0,0,0,0,0,81,0,5,1,0.0,0.0,0.0,0,0,57,69,82.6,4,56,0,1,0,22,Canada,G3
Jayde Riviere,8,RB,22-190,45,0,0,0,0,0,0,0,0,45,5,2,0,0.0,0.0,0.0,0,0,30,33,90.9,1,15,0,1,1,22,Canada,G3
Allysha Chapman,2,LB,34-187,45,0,0,0,0,0,0,0,0,35,1,1,0,0.0,0.0,0.0,2,0,27,31,87.1,3,15,0,1,0,22,Canada,G3
Kailen Sheridan,1,GK,28-015,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,26,46,56.5,0,39,0,0,0,22,Canada,G3
Emily van Egmond,10,FW,30-019,83,0,0,0,0,1,0,1,0,26,3,0,0,0.1,0.1,0.0,2,0,15,17,88.2,6,11,0,1,0,22,Australia,G3
Clare Polkinghorne,4,CB,34-180,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,22,Australia,G3
Mary Fowler,11,FW,20-167,90,1,0,0,0,3,1,0,0,40,3,1,2,1.0,1.0,0.0,2,0,10,17,58.8,0,21,4,7,4,22,Australia,G3
Caitlin Foord,9,LM,28-262,90,0,1,0,0,1,0,0,0,47,0,0,2,0.0,0.0,1.0,3,1,22,39,56.4,1,26,3,0,0,22,Australia,G3
Kyra Cooney-Cross,23,CM,21-166,90,0,0,0,0,1,1,0,0,52,1,0,1,0.0,0.0,0.0,1,1,31,40,77.5,1,25,1,4,3,22,Australia,G3
Katrina Gorry,19,CM,30-352,89,0,0,0,0,0,0,0,0,47,1,1,2,0.0,0.0,0.0,2,1,19,35,54.3,5,23,1,4,2,22,Australia,G3
Charlotte Grant,22,CM,21-314,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,0,0,22,Australia,G3
Hayley Raso,16,RM,28-329,74,2,0,0,0,3,3,0,0,36,3,0,2,0.8,0.8,0.0,0,0,12,18,66.7,2,15,1,0,0,22,Australia,G3
Cortnee Vine,5,RM,25-113,16,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,4,0,2,1,22,Australia,G3
Steph Catley,7,LB,29-186,90,1,0,1,1,0,0,0,0,57,0,0,1,0.8,0.0,0.2,2,1,35,49,71.4,3,22,5,1,1,22,Australia,G3
Alanna Kennedy,14,CB,28-191,90,0,0,0,0,0,0,0,0,41,0,1,1,0.0,0.0,0.0,0,0,19,30,63.3,0,24,0,0,0,22,Australia,G3
Clare Hunt,15,CB,24-141,90,0,0,0,0,0,0,0,0,53,3,0,4,0.0,0.0,0.0,0,0,25,36,69.4,0,18,0,1,0,22,Australia,G3
Ellie Carpenter,21,RB,23-094,90,0,0,0,0,0,0,0,0,59,2,1,1,0.0,0.0,0.0,0,0,23,43,53.5,1,21,1,0,0,22,Australia,G3
Mackenzie Arnold,18,GK,29-156,90,0,0,0,0,0,0,1,0,31,0,0,0,0.0,0.0,0.0,0,0,12,29,41.4,0,16,0,0,0,22,Australia,G3
Nérilia Mondésir,10,FW,24-196,90,0,0,0,0,3,1,0,0,41,1,0,0,0.2,0.2,0.1,1,0,16,27,59.3,2,25,4,4,3,23,Haiti,G3
Batcheba Louis,7,LW,26-047,90,0,0,0,0,1,1,0,0,30,2,0,0,0.2,0.2,0.0,0,0,6,16,37.5,3,17,1,4,3,23,Haiti,G3
Roseline Éloissaint,11,RW,24-162,90,0,0,0,0,1,0,0,0,38,3,1,0,0.0,0.0,0.1,2,0,13,25,52.0,4,26,5,3,0,23,Haiti,G3
Melchie Dumornay,6,AM,19-349,90,0,0,0,0,1,0,0,0,48,2,1,1,0.1,0.1,0.1,5,0,19,30,63.3,6,26,3,6,1,23,Haiti,G3
Dayana Pierre-Louis,19,DM,19-311,66,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,1,0,13,17,76.5,3,11,1,3,2,23,Haiti,G3
Roselord Borgella,22,DM,30-122,24,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,1,10,1,3,3,23,Haiti,G3
Sherly Jeudy,9,DM,24-292,90,0,0,0,0,1,0,0,0,51,2,1,0,0.0,0.0,0.2,3,0,27,43,62.8,4,21,0,2,2,23,Haiti,G3
Kethna Louis,20,LB,26-361,90,0,0,0,0,0,0,0,0,70,7,1,1,0.0,0.0,0.0,1,0,24,52,46.2,1,19,0,4,2,23,Haiti,G3
Tabita Joseph,4,CB,19-322,90,0,0,0,0,1,0,0,0,37,2,0,1,0.1,0.1,0.0,0,0,15,22,68.2,4,23,2,1,1,23,Haiti,G3
Betina Petit-Frère,13,CB,20-000,86,0,0,0,0,0,0,0,0,27,1,2,1,0.0,0.0,0.0,0,0,5,13,38.5,0,12,0,0,0,23,Haiti,G3
Ruthny Mathurin,21,CB,22-199,4,0,0,0,0,0,0,0,0,18,3,1,1,0.0,0.0,0.0,0,0,6,11,54.5,1,7,1,0,0,23,Haiti,G3
Chelsea Surpris,2,RB,26-224,90,0,0,0,0,0,0,0,0,39,1,1,0,0.0,0.0,0.0,1,0,14,32,43.8,4,19,0,1,0,23,Haiti,G3
Kerly Théus,1,GK,24-206,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,17,33,51.5,0,21,0,0,0,23,Haiti,G3
Amalie Vangsgaard,9,"FW,RW,RM",26-245,90,0,0,0,0,2,1,0,0,54,2,1,0,0.4,0.4,0.0,2,1,21,32,65.6,1,41,1,1,0,23,Denmark,G3
Rikke Madsen,17,LW,25-357,62,0,0,0,0,1,1,0,0,35,0,0,0,0.2,0.2,0.0,1,1,18,25,72.0,4,24,1,2,0,23,Denmark,G3
Mille Gejl,21,"LW,LM",23-312,28,0,1,0,0,1,1,0,0,17,2,0,0,0.3,0.3,0.1,1,1,12,14,85.7,2,12,2,0,0,23,Denmark,G3
Nicoline Sørensen,14,RW,25-351,62,0,0,0,0,0,0,0,0,44,1,0,6,0.0,0.0,0.1,2,0,17,28,60.7,3,28,4,2,1,23,Denmark,G3
Signe Bruun,20,"FW,RW",25-117,28,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.3,1,0,6,8,75.0,2,13,0,1,0,23,Denmark,G3
Pernille Harder,10,AM,30-259,89,1,0,1,1,1,1,0,0,52,3,0,0,0.8,0.1,0.2,1,0,27,38,71.1,9,35,3,4,2,23,Denmark,G3
Luna Gevitz,18,CB,29-151,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,23,Denmark,G3
Karen Holmgaard,6,DM,24-185,79,0,0,0,0,1,0,1,0,60,6,2,2,0.0,0.0,0.0,0,0,31,42,73.8,2,33,0,1,1,23,Denmark,G3
Sanne Troelsgaard Nielsen,7,"DM,CM",34-351,11,1,0,0,0,1,1,0,0,10,1,1,0,0.1,0.1,0.0,0,0,4,9,44.4,1,7,1,0,0,23,Denmark,G3
Kathrine Kühl,12,DM,20-027,79,0,0,0,0,0,0,0,0,54,4,0,2,0.0,0.0,0.3,1,0,34,41,82.9,9,29,1,6,5,23,Denmark,G3
Josefine Hasbo,2,"DM,CM",21-254,11,0,0,0,0,1,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,6,6,100.0,1,5,1,0,0,23,Denmark,G3
Katrine Veje,11,LB,32-043,90,0,0,0,0,0,0,0,0,75,0,1,2,0.0,0.0,0.0,1,0,50,66,75.8,6,53,2,2,2,23,Denmark,G3
Simone Boye Sørensen,5,CB,31-151,90,0,0,0,0,0,0,0,0,63,0,1,2,0.0,0.0,0.0,0,0,41,50,82.0,3,40,1,0,0,23,Denmark,G3
Rikke Sevecke,4,CB,27-047,90,0,0,0,0,0,0,0,0,75,2,2,2,0.0,0.0,0.0,1,0,43,59,72.9,2,42,0,0,0,23,Denmark,G3
Janni Thomsen,19,RB,23-166,90,0,0,0,0,0,0,0,0,70,1,3,1,0.0,0.0,0.1,1,0,38,57,66.7,1,33,1,1,1,23,Denmark,G3
Lene Christensen,1,GK,23-178,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,21,33,63.6,0,21,0,0,0,23,Denmark,G3
Diana Silva,16,"FW,AM",28-058,89,0,0,0,0,0,0,0,0,21,1,0,2,0.0,0.0,0.0,0,0,7,11,63.6,2,16,1,3,0,24,Portugal,G3
Ana Capeta,21,AM,25-222,1,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,0,1,0.0,0,1,1,1,0,24,Portugal,G3
Jéssica Silva,10,FW,28-233,90,0,0,0,0,1,0,0,0,43,3,0,2,0.1,0.1,0.0,2,0,11,21,52.4,3,29,3,7,2,24,Portugal,G3
Kika Nazareth,20,AM,20-257,61,0,0,0,0,1,0,0,0,41,2,0,0,0.0,0.0,0.1,1,0,28,35,80.0,4,23,0,1,0,24,Portugal,G3
Andreia Jacinto,6,LM,21-054,29,0,0,0,0,1,0,0,0,17,1,0,1,0.0,0.0,0.0,1,0,9,13,69.2,1,14,0,0,0,24,Portugal,G3
Andreia Norton,8,"LM,AM",26-351,80,0,0,0,0,1,0,0,0,40,1,0,2,0.1,0.1,0.0,0,0,24,30,80.0,2,25,0,2,1,24,Portugal,G3
Telma Encarnação,23,FW,21-294,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,4,8,50.0,1,5,0,0,0,24,Portugal,G3
Tatiana Pinto,11,RM,29-126,90,0,0,0,0,0,0,0,0,60,2,0,0,0.0,0.0,0.1,3,0,35,46,76.1,5,33,2,2,1,24,Portugal,G3
Dolores Silva,14,DM,31-359,90,0,0,0,0,0,0,0,0,60,2,0,2,0.0,0.0,0.0,1,0,40,53,75.5,3,35,0,0,0,24,Portugal,G3
Catarina Amado,2,LB,24-011,88,0,0,0,0,0,0,1,0,55,4,2,3,0.0,0.0,0.0,0,0,28,42,66.7,1,28,2,3,3,24,Portugal,G3
Joana Marchão,5,LB,26-281,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,2,0,0,0,24,Portugal,G3
Carole Costa,15,CB,33-090,90,0,0,0,0,0,0,1,0,49,0,0,0,0.0,0.0,0.0,1,0,29,42,69.0,1,32,0,0,0,24,Portugal,G3
Diana Gomes,19,CB,25-006,90,0,0,0,0,1,0,1,0,57,1,3,2,0.0,0.0,0.0,0,0,25,42,59.5,3,32,0,1,0,24,Portugal,G3
Ana Borges,9,RB,33-047,90,0,0,0,0,0,0,0,0,75,3,3,0,0.0,0.0,0.0,0,0,47,64,73.4,1,32,1,2,1,24,Portugal,G3
Inês Pereira,1,GK,24-067,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,19,35,54.3,0,19,0,0,0,24,Portugal,G3
Alex Morgan,13,FW,34-030,89,0,0,0,0,7,1,0,0,29,1,2,2,1.0,1.0,0.1,6,0,4,13,30.8,0,18,2,3,2,24,USA,G3
Alyssa Thompson,7,FW,18-267,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,24,USA,G3
Sophia Smith,11,LW,22-356,60,0,0,0,0,1,0,1,0,32,4,0,3,0.0,0.0,0.2,1,0,8,15,53.3,0,17,1,3,0,24,USA,G3
Megan Rapinoe,15,LW,38-027,30,0,0,0,0,1,0,0,0,32,2,1,0,0.1,0.1,0.3,4,0,10,28,35.7,3,21,4,1,1,24,USA,G3
Lynn Williams,6,RW,30-072,83,0,0,0,0,6,4,0,0,40,3,1,1,0.9,0.9,0.2,2,0,11,20,55.0,1,20,1,3,2,24,USA,G3
Trinity Rodman,20,RW,21-073,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,0,0,0,24,USA,G3
Lindsey Horan,10,LM,29-067,83,0,0,0,0,0,0,0,0,53,1,2,1,0.0,0.0,0.3,4,0,23,36,63.9,7,25,2,3,1,24,USA,G3
Emily Sonnett,14,LM,29-249,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,24,USA,G3
Andi Sullivan,17,CM,27-224,90,0,0,0,0,0,0,0,0,39,5,5,1,0.0,0.0,0.1,2,0,15,22,68.2,2,14,0,1,0,24,USA,G3
Rose Lavelle,16,RM,28-079,90,0,0,0,0,1,0,1,0,44,5,1,0,0.1,0.1,0.4,5,0,15,28,53.6,2,12,1,2,1,24,USA,G3
Crystal Dunn,19,LB,31-029,89,0,0,0,0,0,0,0,0,69,2,3,0,0.0,0.0,0.0,1,0,43,58,74.1,9,32,0,2,2,24,USA,G3
Kelley O'Hara,5,LB,34-362,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,24,USA,G3
Naomi Girma,4,CB,23-048,90,0,0,0,0,0,0,1,0,42,1,2,0,0.0,0.0,0.0,1,0,28,35,80.0,5,21,1,0,0,24,USA,G3
Julie Ertz,8,CB,31-117,90,0,0,0,0,1,0,0,0,39,0,0,1,0.1,0.1,0.0,0,0,19,34,55.9,2,23,0,0,0,24,USA,G3
Emily Fox,23,RB,25-027,90,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.0,2,0,23,34,67.6,6,16,1,1,1,24,USA,G3
Alyssa Naeher,1,GK,35-103,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,16,20,80.0,0,9,0,0,0,24,USA,G3
Phạm Hải Yến,12,FW,28-265,59,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,1,0,23,25,92.0,3,16,0,0,0,25,Vietnam,G3
Huỳnh Như,9,FW,31-246,31,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.1,0,0,8,14,57.1,1,11,0,1,0,25,Vietnam,G3
Nguyễn Thị Thanh Nhã,19,LM,21-310,90,0,0,0,0,0,0,0,0,41,4,1,2,0.0,0.0,0.3,2,0,10,20,50.0,1,19,2,1,0,25,Vietnam,G3
Trần Thị Hải Linh,10,CM,22-054,90,0,0,0,0,2,0,0,0,27,1,1,2,0.1,0.1,0.0,1,0,13,16,81.3,0,16,0,0,0,25,Vietnam,G3
Dương Thị Vân,16,CM,28-315,90,0,0,0,0,0,0,1,0,40,2,4,0,0.0,0.0,0.0,1,0,15,22,68.2,3,24,1,3,2,25,Vietnam,G3
Nguyễn Thị Bích Thùy,23,RM,29-092,59,0,0,0,0,2,1,0,0,29,0,1,0,0.3,0.3,0.0,1,0,13,22,59.1,0,22,0,1,0,25,Vietnam,G3
Nguyễn Thị Tuyết Dung,7,RM,29-231,31,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,9,14,64.3,0,12,0,1,0,25,Vietnam,G3
Hoàng Thị Loan,5,LB,28-176,27,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,6,11,54.5,1,9,0,0,0,25,Vietnam,G3
Nguyễn Thị Mỹ Anh,22,LB,28-247,63,0,0,0,0,0,0,0,0,44,2,0,0,0.0,0.0,0.0,2,0,20,34,58.8,1,17,2,2,0,25,Vietnam,G3
Trần Thị Thu,4,CB,32-017,90,0,0,0,0,1,0,0,0,26,2,3,2,0.0,0.0,0.0,0,0,6,17,35.3,0,13,0,0,0,25,Vietnam,G3
Lê Thị Diễm My,13,CB,26-343,90,0,0,0,0,0,0,0,0,49,6,3,4,0.0,0.0,0.0,0,0,17,32,53.1,1,21,0,0,0,25,Vietnam,G3
Lương Thị Thu Thương,2,CB,23-092,27,0,0,0,0,0,0,0,0,6,0,0,2,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,25,Vietnam,G3
Chương Thị Kiều,3,CB,27-347,63,0,0,0,0,0,0,0,0,20,1,0,2,0.0,0.0,0.0,0,0,3,9,33.3,0,5,0,0,0,25,Vietnam,G3
Trần Thị Thu Thảo,17,RB,30-198,90,0,0,0,0,0,0,0,0,52,2,1,2,0.0,0.0,0.0,1,0,33,39,84.6,3,22,1,0,0,25,Vietnam,G3
Trần Thị Kim Thanh,14,GK,29-317,45,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,8,15,53.3,0,6,0,0,0,25,Vietnam,G3
Khổng Thị Hằng,20,GK,29-295,45,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,8,20,40.0,0,8,0,0,0,25,Vietnam,G3
Lieke Martens,11,FW,30-228,90,1,1,0,0,11,5,0,0,79,1,0,0,1.5,1.5,0.1,8,1,38,56,67.9,3,54,4,11,5,25,Netherlands,G3
Katja Snoeijs,9,FW,26-335,90,1,0,0,0,2,2,0,0,40,1,0,1,0.5,0.5,0.3,5,0,26,29,89.7,3,20,2,3,1,25,Netherlands,G3
Esmee Brugts,22,LW,20-004,79,2,0,0,0,3,2,0,0,56,2,0,1,0.1,0.1,0.7,4,0,36,43,83.7,3,33,2,2,2,25,Netherlands,G3
Merel van Dongen,5,LW,30-171,11,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.2,1,0,7,11,63.6,0,7,0,0,0,25,Netherlands,G3
Victoria Pelova,17,RW,24-059,45,0,0,0,0,1,0,0,0,36,1,0,1,0.0,0.0,0.4,4,0,25,28,89.3,3,18,1,1,0,25,Netherlands,G3
Kerstin Casparij,18,RW,22-347,45,0,0,0,0,1,0,0,0,48,1,0,0,0.1,0.1,0.0,2,0,31,40,77.5,4,30,1,2,1,25,Netherlands,G3
Daniëlle van de Donk,10,CM,31-361,45,1,1,0,0,2,2,0,0,39,0,0,1,0.6,0.6,0.8,4,1,27,30,90.0,7,29,1,2,1,25,Netherlands,G3
Wieke Kaptein,19,CM,17-337,45,0,0,0,0,1,0,0,0,43,2,0,0,0.0,0.0,0.1,4,0,34,39,87.2,3,35,0,2,2,25,Netherlands,G3
Jill Roord,6,CM,26-101,90,2,0,0,0,13,5,0,0,85,3,0,2,1.9,1.9,0.3,11,1,55,61,90.2,6,65,6,6,2,25,Netherlands,G3
Jackie Groenen,14,DM,28-227,61,0,0,0,0,0,0,0,0,63,0,1,0,0.0,0.0,0.1,2,0,54,61,88.5,9,45,3,1,1,25,Netherlands,G3
Damaris Egurrola,21,DM,23-340,29,0,0,0,0,2,0,0,0,52,0,1,1,0.2,0.2,0.1,1,0,38,45,84.4,2,36,0,1,1,25,Netherlands,G3
Dominique Janssen,20,CB,28-196,90,0,1,0,0,2,0,0,0,111,0,1,2,0.0,0.0,0.4,7,5,89,102,87.3,14,85,6,1,1,25,Netherlands,G3
Stefanie van der Gragt,3,CB,30-350,90,0,1,0,0,3,1,0,0,97,2,0,0,0.3,0.3,0.5,6,1,80,89,89.9,15,71,2,0,0,25,Netherlands,G3
Sherida Spitse,8,CB,33-064,72,0,0,0,0,1,0,0,0,106,0,0,0,0.0,0.0,0.3,11,2,86,102,84.3,17,72,4,1,1,25,Netherlands,G3
Caitlin Dijkstra,15,CB,24-183,18,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,1,0,13,17,76.5,1,14,1,1,1,25,Netherlands,G3
Daphne van Domselaar,1,GK,23-148,90,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,5,0,0,0,25,Netherlands,G3
Wang Shuang,7,FW,28-190,74,1,0,1,1,0,0,0,0,31,0,0,1,0.8,0.0,0.0,0,0,15,23,65.2,2,12,1,1,0,26,China PR,G3
Gu Yasha,21,LM,32-246,16,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.0,1,0,4,8,50.0,1,4,0,1,1,26,China PR,G3
Lou Jiahui,14,FW,32-067,89,0,0,0,0,0,0,0,0,30,2,1,0,0.0,0.0,0.0,1,0,17,23,73.9,2,15,0,1,0,26,China PR,G3
Wang Linlin,4,FW,22-362,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,26,China PR,G3
Zhang Linyan,19,"LM,RM",22-197,90,0,0,0,0,0,0,0,0,44,3,1,0,0.0,0.0,0.0,0,0,20,30,66.7,1,17,1,2,1,26,China PR,G3
Yang Lina,13,CM,29-110,90,0,0,0,0,3,0,0,0,45,1,0,2,0.2,0.2,0.0,1,1,30,36,83.3,3,14,1,2,2,26,China PR,G3
Yao Lingwei,16,CM,27-239,89,0,0,0,0,0,0,0,0,30,3,1,0,0.0,0.0,0.1,1,0,15,22,68.2,1,8,0,0,0,26,China PR,G3
Dou Jiaxing,3,CB,23-153,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,0,0,26,China PR,G3
Wu Chengshu,17,"RM,FW",26-340,89,0,0,0,0,1,1,0,0,26,1,1,4,0.0,0.0,0.0,2,0,9,15,60.0,1,15,0,0,0,26,China PR,G3
Shen Mengyu,9,FW,21-347,1,0,0,0,0,1,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,26,China PR,G3
Chen Qiaozhu,15,LB,23-327,90,0,0,0,0,1,1,0,0,73,3,1,1,0.0,0.0,0.0,2,0,25,49,51.0,3,22,0,2,1,26,China PR,G3
Yao Wei,8,"CB,CM",25-334,90,0,0,0,0,0,0,0,0,33,0,1,1,0.0,0.0,0.0,1,0,10,20,50.0,1,7,0,0,0,26,China PR,G3
Wang Shanshan,11,CB,33-186,90,0,0,0,0,0,0,0,0,30,3,1,1,0.0,0.0,0.0,1,0,14,23,60.9,0,8,0,0,0,26,China PR,G3
Li Mengwen,2,RB,28-126,74,0,0,0,0,0,0,0,0,47,2,0,3,0.0,0.0,0.0,0,0,26,38,68.4,2,12,0,3,3,26,China PR,G3
Wu Haiyan,5,RB,30-156,16,0,0,0,0,0,0,0,0,16,3,1,1,0.0,0.0,0.0,0,0,3,9,33.3,0,4,0,0,0,26,China PR,G3
Zhu Yu,1,GK,26-009,90,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,6,13,46.2,0,1,0,0,0,26,China PR,G3
Lauren Hemp,11,FW,22-359,70,1,0,0,0,3,1,0,0,21,0,0,1,0.9,0.9,0.0,0,0,10,13,76.9,1,11,1,1,1,26,England,G3
Chloe Kelly,18,FW,25-208,20,1,0,0,0,2,1,0,0,16,1,0,0,0.6,0.6,0.0,3,0,6,8,75.0,1,10,0,1,0,26,England,G3
Alessia Russo,23,FW,24-174,70,1,0,0,0,2,1,0,0,32,1,0,1,0.1,0.1,0.2,2,1,12,18,66.7,2,18,4,0,0,26,England,G3
Bethany England,19,FW,29-059,20,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.2,1,0,9,11,81.8,1,8,1,2,0,26,England,G3
Lauren James,7,AM,21-306,80,2,3,0,0,2,2,0,0,62,2,0,5,0.3,0.3,1.2,6,3,39,46,84.8,4,34,0,7,5,26,England,G3
